STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
XV3766,Gangtok,Cosmetics,91131286,80.0,49.6,8.0,72.0,2024-10-26
XV3766,Gangtok,Artifact,53390502,100.0,60.0,10.0,90.0,2024-10-26
XV3766,Gangtok,Jewellery,11260681,10.0,6.2,0.3,9.7,2024-10-26
XV3766,Gangtok,Jewellery,41374206,92.0,56.12,1.84,90.16,2024-10-26
XV3766,Gangtok,Decor,56768798,12.0,8.76,0.6,11.4,2024-10-26
XV3766,Gangtok,Artifact,56172790,65.0,42.25,1.95,63.05,2024-10-26
XV3766,Gangtok,Perfume,81611633,14.0,10.5,1.26,12.74,2024-10-26
XV3766,Gangtok,Artifact,37045593,54.0,37.26,3.24,50.76,2024-10-26
XV3766,Gangtok,Artifact,54310607,79.0,52.93,1.58,77.42,2024-10-26
XV3766,Gangtok,Candle,25820312,28.0,17.08,2.8,25.2,2024-10-26
XV3766,Gangtok,Artifact,41176452,32.0,21.12,3.2,28.8,2024-10-26
XV3766,Gangtok,Decor,35238342,18.0,11.52,1.44,16.56,2024-10-26
XV3766,Gangtok,Candle,36976928,62.0,43.4,4.96,57.04,2024-10-26
XV3766,Gangtok,Artifact,47301330,24.0,15.12,0.96,23.04,2024-10-26
XV3766,Gangtok,Painting,15028991,88.0,58.96,6.16,81.84,2024-10-26
XV3766,Gangtok,Artifact,59070434,92.0,68.08,3.68,88.32,2024-10-26
XV3766,Gangtok,Perfume,97495117,53.0,36.57,2.12,50.88,2024-10-26
XV3766,Gangtok,Decor,43239135,96.0,71.04,7.68,88.32,2024-10-26
XV3766,Gangtok,Cosmetics,78285522,90.0,63.0,5.4,84.6,2024-10-26
XV3766,Gangtok,Cosmetics,92941284,97.0,61.11,9.7,87.3,2024-10-26
XV3766,Gangtok,Perfume,85926513,45.0,29.7,2.25,42.75,2024-10-26
XV3766,Gangtok,Artifact,43750000,64.0,48.0,4.48,59.52,2024-10-26
XV3766,Gangtok,Candle,92100830,27.0,19.98,1.89,25.11,2024-10-26
XV3766,Gangtok,Perfume,86096801,22.0,15.18,0.66,21.34,2024-10-26
XV3766,Gangtok,Perfume,42607421,67.0,47.57,5.36,61.64,2024-10-26
XV3766,Gangtok,Artifact,73080749,89.0,64.97,8.9,80.1,2024-10-26
XV3766,Gangtok,Artifact,55557556,31.0,22.32,1.24,29.76,2024-10-26
XV3766,Gangtok,Candle,51921081,12.0,8.52,0.36,11.64,2024-10-26
XV3766,Gangtok,Decor,56002502,15.0,9.75,1.05,13.95,2024-10-26
XV3766,Gangtok,Cosmetics,44554748,51.0,35.19,5.1,45.9,2024-10-26
XV3766,Gangtok,Jewellery,25902709,85.0,56.1,1.7,83.3,2024-10-26
XV3766,Gangtok,Perfume,95992736,41.0,25.42,3.28,37.72,2024-10-26
XV5249,Gangtok,Candle,19948120,21.0,13.23,0.84,20.16,2024-10-26
XV5249,Gangtok,Artifact,98363037,68.0,44.88,6.12,61.88,2024-10-26
XV5249,Gangtok,Jewellery,23139648,39.0,28.86,1.17,37.83,2024-10-26
XV5249,Gangtok,Decor,89016418,72.0,49.68,2.88,69.12,2024-10-26
XV5249,Gangtok,Decor,62451477,82.0,57.4,8.2,73.8,2024-10-26
XV5249,Gangtok,Perfume,59669189,39.0,28.86,0.78,38.22,2024-10-26
XV5249,Gangtok,Jewellery,46037902,25.0,18.5,2.5,22.5,2024-10-26
XV5249,Gangtok,Cosmetics,25990600,58.0,36.54,5.8,52.2,2024-10-26
XV5249,Gangtok,Painting,87132263,23.0,16.33,0.69,22.31,2024-10-26
XV5249,Gangtok,Jewellery,57364807,50.0,33.0,3.0,47.0,2024-10-26
XV5249,Gangtok,Decor,18552856,28.0,18.76,1.96,26.04,2024-10-26
XV5249,Gangtok,Painting,80265808,31.0,22.94,2.17,28.83,2024-10-26
XV5249,Gangtok,Artifact,47625427,37.0,25.9,1.85,35.15,2024-10-26
XV5249,Gangtok,Perfume,46872863,76.0,57.0,1.52,74.48,2024-10-26
XV5249,Gangtok,Cosmetics,93095092,99.0,66.33,4.95,94.05,2024-10-26
XV5249,Gangtok,Candle,24845275,79.0,49.77,4.74,74.26,2024-10-26
XV5249,Gangtok,Cosmetics,46243896,98.0,66.64,6.86,91.14,2024-10-26
XV5249,Gangtok,Painting,34999389,23.0,14.26,2.3,20.7,2024-10-26
XV5249,Gangtok,Perfume,64599304,30.0,22.2,2.7,27.3,2024-10-26
XV5249,Gangtok,Cosmetics,62467956,90.0,65.7,5.4,84.6,2024-10-26
XV5249,Gangtok,Painting,98882141,27.0,18.36,1.62,25.38,2024-10-26
XV5249,Gangtok,Decor,54840698,37.0,27.01,3.7,33.3,2024-10-26
XV5249,Gangtok,Perfume,13161315,85.0,53.55,3.4,81.6,2024-10-26
XV5249,Gangtok,Decor,72501220,32.0,20.16,0.96,31.04,2024-10-26
XV5249,Gangtok,Cosmetics,77840576,15.0,9.15,0.45,14.55,2024-10-26
XV5249,Gangtok,Painting,37416381,47.0,30.55,3.76,43.24,2024-10-26
XV5249,Gangtok,Perfume,27764892,14.0,9.52,0.98,13.02,2024-10-26
XV5249,Gangtok,Candle,73830566,95.0,59.85,1.9,93.1,2024-10-26
XV5249,Gangtok,Decor,97445678,31.0,23.25,1.24,29.76,2024-10-26
XV5249,Gangtok,Cosmetics,62605285,16.0,10.72,0.8,15.2,2024-10-26
XV5249,Gangtok,Perfume,50116577,32.0,20.48,0.64,31.36,2024-10-26
XV5249,Gangtok,Artifact,66563110,55.0,41.25,3.85,51.15,2024-10-26
XV5249,Gangtok,Jewellery,17443237,64.0,40.32,3.84,60.16,2024-10-26
XV5249,Gangtok,Decor,47694091,21.0,14.28,1.26,19.74,2024-10-26
XV5249,Gangtok,Cosmetics,29830322,60.0,37.2,3.0,57.0,2024-10-26
XV5249,Gangtok,Candle,85036621,97.0,64.99,8.73,88.27,2024-10-26
XV5249,Gangtok,Jewellery,55365295,78.0,49.92,2.34,75.66,2024-10-26
XV5249,Gangtok,Candle,20000305,22.0,14.3,0.44,21.56,2024-10-26
XV6693,Gangtok,Perfume,96319580,100.0,61.0,4.0,96.0,2024-10-26
XV6693,Gangtok,Jewellery,90774230,75.0,51.0,5.25,69.75,2024-10-26
XV6693,Gangtok,Artifact,25853271,84.0,62.16,6.72,77.28,2024-10-26
XV6693,Gangtok,Artifact,88931274,65.0,40.95,3.9,61.1,2024-10-26
XV6693,Gangtok,Jewellery,97646179,57.0,41.04,5.7,51.3,2024-10-26
XV6693,Gangtok,Jewellery,67087707,66.0,45.54,3.96,62.04,2024-10-26
XV6693,Gangtok,Painting,99063415,74.0,47.36,6.66,67.34,2024-10-26
XV6693,Gangtok,Artifact,86371459,47.0,29.14,4.7,42.3,2024-10-26
XV6693,Gangtok,Artifact,15836486,23.0,14.72,1.38,21.62,2024-10-26
XV6693,Gangtok,Decor,91576232,74.0,48.84,2.96,71.04,2024-10-26
XV6693,Gangtok,Jewellery,84336242,84.0,54.6,5.88,78.12,2024-10-26
XV6693,Gangtok,Jewellery,70737915,52.0,32.24,4.16,47.84,2024-10-26
XV6693,Gangtok,Artifact,42008666,32.0,19.84,1.6,30.4,2024-10-26
XV6693,Gangtok,Perfume,58749084,12.0,7.44,0.84,11.16,2024-10-26
XV6693,Gangtok,Artifact,95805969,42.0,28.98,3.36,38.64,2024-10-26
XV6693,Gangtok,Artifact,37301025,63.0,40.32,6.3,56.7,2024-10-26
XV6693,Gangtok,Artifact,26023559,70.0,45.5,6.3,63.7,2024-10-26
XV6693,Gangtok,Jewellery,66291198,80.0,58.4,5.6,74.4,2024-10-26
XV6693,Gangtok,Painting,33988647,38.0,22.8,2.66,35.34,2024-10-26
XV6693,Gangtok,Painting,71723937,38.0,28.12,2.66,35.34,2024-10-26
XV6693,Gangtok,Painting,91219177,93.0,55.8,3.72,89.28,2024-10-26
XV6693,Gangtok,Artifact,89340515,57.0,34.77,5.13,51.87,2024-10-26
XV6693,Gangtok,Perfume,63714904,62.0,42.78,3.72,58.28,2024-10-26
XV6693,Gangtok,Painting,31618347,83.0,58.93,7.47,75.53,2024-10-26
XV6693,Gangtok,Artifact,85415649,48.0,30.72,3.84,44.16,2024-10-26
XV6693,Gangtok,Jewellery,38355712,93.0,60.45,7.44,85.56,2024-10-26
XV6693,Gangtok,Jewellery,83259582,71.0,48.99,2.13,68.87,2024-10-26
XV6693,Gangtok,Painting,53360290,78.0,53.82,1.56,76.44,2024-10-26
XV6693,Gangtok,Candle,22864990,15.0,9.75,0.9,14.1,2024-10-26
XV6693,Gangtok,Perfume,39536743,69.0,43.47,2.76,66.24,2024-10-26
XV6693,Gangtok,Jewellery,43151245,26.0,19.5,2.08,23.92,2024-10-26
XV6693,Gangtok,Candle,85261840,42.0,26.04,1.68,40.32,2024-10-26
XV6693,Gangtok,Candle,33681030,55.0,38.5,1.1,53.9,2024-10-26
XV1054,Gangtok,Decor,78521728,89.0,57.85,8.01,80.99,2024-10-26
XV1054,Gangtok,Painting,76244812,37.0,27.75,3.33,33.67,2024-10-26
XV1054,Gangtok,Cosmetics,75519714,20.0,14.4,0.4,19.6,2024-10-26
XV1054,Gangtok,Candle,59531860,72.0,43.92,5.76,66.24,2024-10-26
XV1054,Gangtok,Artifact,46345520,44.0,32.56,3.08,40.92,2024-10-26
XV1054,Gangtok,Jewellery,30508728,34.0,24.48,3.06,30.94,2024-10-26
XV1054,Gangtok,Cosmetics,42080078,85.0,63.75,8.5,76.5,2024-10-26
XV1054,Gangtok,Perfume,76492004,10.0,6.5,0.9,9.1,2024-10-26
XV1054,Gangtok,Painting,80911254,19.0,11.59,1.71,17.29,2024-10-26
XV1054,Gangtok,Decor,47402954,98.0,59.78,6.86,91.14,2024-10-26
XV1054,Gangtok,Painting,77387390,66.0,46.86,5.94,60.06,2024-10-26
XV1054,Gangtok,Painting,39729003,34.0,21.08,1.7,32.3,2024-10-26
XV1054,Gangtok,Cosmetics,96044921,42.0,26.88,2.52,39.48,2024-10-26
XV1054,Gangtok,Artifact,47062377,24.0,15.12,1.92,22.08,2024-10-26
XV1054,Gangtok,Artifact,10516357,53.0,32.86,2.12,50.88,2024-10-26
XV1054,Gangtok,Painting,17012023,64.0,38.4,5.76,58.24,2024-10-26
XV1054,Gangtok,Candle,75690002,11.0,8.25,0.22,10.78,2024-10-26
XV1054,Gangtok,Candle,78043823,57.0,37.05,1.14,55.86,2024-10-26
XV1054,Gangtok,Painting,28435058,34.0,24.82,1.36,32.64,2024-10-26
XV1054,Gangtok,Cosmetics,94594726,62.0,41.54,4.34,57.66,2024-10-26
XV1054,Gangtok,Decor,95432434,68.0,48.28,2.04,65.96,2024-10-26
XV1054,Gangtok,Artifact,48290100,59.0,35.4,4.72,54.28,2024-10-26
XV1054,Gangtok,Artifact,76577148,48.0,34.08,0.96,47.04,2024-10-26
XV1054,Gangtok,Painting,22705688,53.0,32.33,3.71,49.29,2024-10-26
XV1054,Gangtok,Candle,28429565,72.0,51.12,1.44,70.56,2024-10-26
XV1054,Gangtok,Painting,74893493,41.0,26.24,0.82,40.18,2024-10-26
XV1054,Gangtok,Cosmetics,56582031,78.0,51.48,7.02,70.98,2024-10-26
XV1054,Gangtok,Painting,84319763,72.0,44.64,2.88,69.12,2024-10-26
XV1054,Gangtok,Artifact,56496887,33.0,23.43,2.64,30.36,2024-10-26
XV1054,Gangtok,Candle,94490356,16.0,10.72,1.28,14.72,2024-10-26
XV1054,Gangtok,Candle,32453308,86.0,54.18,8.6,77.4,2024-10-26
XV1054,Gangtok,Jewellery,46015930,62.0,40.3,4.34,57.66,2024-10-26
XV1054,Gangtok,Decor,31329956,62.0,46.5,4.96,57.04,2024-10-26
XV1054,Gangtok,Candle,46018676,61.0,43.92,2.44,58.56,2024-10-26
XV1054,Gangtok,Painting,54681396,82.0,54.12,2.46,79.54,2024-10-26
XV1054,Gangtok,Decor,91661376,80.0,52.8,5.6,74.4,2024-10-26
XV1054,Gangtok,Painting,16786804,27.0,17.28,1.62,25.38,2024-10-26
XV1054,Gangtok,Decor,91507568,88.0,55.44,2.64,85.36,2024-10-26
XV1054,Gangtok,Cosmetics,39945983,38.0,24.32,1.9,36.1,2024-10-26
XV1054,Gangtok,Jewellery,51954040,83.0,52.29,4.98,78.02,2024-10-26
XV1054,Gangtok,Painting,89159240,10.0,6.5,0.6,9.4,2024-10-26
XV1054,Gangtok,Painting,60226745,42.0,26.04,2.94,39.06,2024-10-26
XV1054,Gangtok,Jewellery,55711364,85.0,52.7,6.8,78.2,2024-10-26
XV1054,Gangtok,Painting,59342346,95.0,66.5,7.6,87.4,2024-10-26
XV1054,Gangtok,Cosmetics,78010864,35.0,23.1,3.5,31.5,2024-10-26
XV1054,Gangtok,Decor,64190063,13.0,8.97,0.78,12.22,2024-10-26
XV1054,Gangtok,Jewellery,25216064,81.0,50.22,6.48,74.52,2024-10-26
XV1054,Gangtok,Jewellery,38937988,36.0,24.48,1.44,34.56,2024-10-26
XV1054,Gangtok,Artifact,36312255,79.0,54.51,3.16,75.84,2024-10-26
XV4797,Gangtok,Artifact,11708374,72.0,51.84,5.76,66.24,2024-10-26
XV4797,Gangtok,Candle,74561157,80.0,60.0,5.6,74.4,2024-10-26
XV4797,Gangtok,Decor,36089782,95.0,71.25,7.6,87.4,2024-10-26
XV4797,Gangtok,Painting,75052795,54.0,36.72,1.08,52.92,2024-10-26
XV4797,Gangtok,Perfume,40371704,85.0,56.1,8.5,76.5,2024-10-26
XV4797,Gangtok,Jewellery,84064331,58.0,36.54,4.06,53.94,2024-10-26
XV4797,Gangtok,Perfume,84783935,66.0,42.9,4.62,61.38,2024-10-26
XV4797,Gangtok,Painting,63258972,96.0,60.48,7.68,88.32,2024-10-26
XV4797,Gangtok,Candle,74868774,97.0,68.87,5.82,91.18,2024-10-26
XV4797,Gangtok,Artifact,67483215,45.0,29.7,3.6,41.4,2024-10-26
XV4797,Gangtok,Decor,94355773,47.0,29.14,4.7,42.3,2024-10-26
XV4797,Gangtok,Perfume,26534423,67.0,43.55,2.68,64.32,2024-10-26
XV4797,Gangtok,Perfume,96250915,26.0,16.12,0.52,25.48,2024-10-26
XV4797,Gangtok,Decor,86728515,52.0,37.96,2.08,49.92,2024-10-26
XV4797,Gangtok,Perfume,30714721,29.0,19.14,2.32,26.68,2024-10-26
XV4797,Gangtok,Perfume,20887451,40.0,28.4,1.6,38.4,2024-10-26
XV4797,Gangtok,Painting,59023742,66.0,49.5,3.96,62.04,2024-10-26
XV4797,Gangtok,Artifact,47504577,58.0,42.92,2.32,55.68,2024-10-26
XV4797,Gangtok,Painting,72946166,15.0,10.8,0.9,14.1,2024-10-26
XV4797,Gangtok,Decor,23532409,81.0,55.08,4.05,76.95,2024-10-26
XV4797,Gangtok,Artifact,57688903,62.0,44.64,4.34,57.66,2024-10-26
XV4797,Gangtok,Candle,66357116,38.0,24.7,1.14,36.86,2024-10-26
XV4797,Gangtok,Decor,42489318,55.0,33.0,1.1,53.9,2024-10-26
XV4797,Gangtok,Cosmetics,95089111,33.0,24.42,1.65,31.35,2024-10-26
XV4797,Gangtok,Cosmetics,80740966,43.0,26.23,4.3,38.7,2024-10-26
XV4797,Gangtok,Artifact,80057067,41.0,25.42,2.05,38.95,2024-10-26
XV4797,Gangtok,Artifact,82397155,26.0,17.94,2.6,23.4,2024-10-26
XV4797,Gangtok,Jewellery,23362121,69.0,44.16,6.21,62.79,2024-10-26
XV4797,Gangtok,Decor,33359680,10.0,7.3,0.2,9.8,2024-10-26
XV4797,Gangtok,Decor,53904113,67.0,45.56,4.02,62.98,2024-10-26
XV4797,Gangtok,Candle,83402404,35.0,24.85,2.8,32.2,2024-10-26
XV4797,Gangtok,Jewellery,43818664,13.0,8.97,0.39,12.61,2024-10-26
XV4797,Gangtok,Artifact,79408874,91.0,66.43,6.37,84.63,2024-10-26
XV4797,Gangtok,Candle,95635681,47.0,34.78,1.41,45.59,2024-10-26
XV4797,Gangtok,Artifact,35749206,86.0,63.64,5.16,80.84,2024-10-26
XV4797,Gangtok,Decor,73643798,29.0,19.14,0.58,28.42,2024-10-26
XV4797,Gangtok,Perfume,77483520,59.0,36.58,4.13,54.87,2024-10-26
XV4797,Gangtok,Artifact,12543334,52.0,32.76,3.64,48.36,2024-10-26
XV4797,Gangtok,Jewellery,40286560,82.0,56.58,8.2,73.8,2024-10-26
XV4797,Gangtok,Jewellery,69820556,98.0,68.6,1.96,96.04,2024-10-26
XV4797,Gangtok,Jewellery,73165893,53.0,37.1,2.65,50.35,2024-10-26
XV4797,Gangtok,Cosmetics,64618530,16.0,10.56,1.12,14.88,2024-10-26
XV4797,Gangtok,Jewellery,86552734,94.0,69.56,3.76,90.24,2024-10-26
XV4797,Gangtok,Candle,29434814,64.0,43.52,1.92,62.08,2024-10-26
XV4797,Gangtok,Artifact,65656738,46.0,31.74,4.14,41.86,2024-10-26
XV4797,Gangtok,Decor,12631225,31.0,19.22,2.17,28.83,2024-10-26
XV4797,Gangtok,Cosmetics,63849487,93.0,66.96,1.86,91.14,2024-10-26
XV2437,Gangtok,Perfume,92718811,60.0,45.0,2.4,57.6,2024-10-26
XV2437,Gangtok,Artifact,95517578,37.0,27.38,1.11,35.89,2024-10-26
XV2437,Gangtok,Painting,87906799,40.0,28.4,0.8,39.2,2024-10-26
XV2437,Gangtok,Cosmetics,39896545,85.0,60.35,4.25,80.75,2024-10-26
XV2437,Gangtok,Artifact,60625000,81.0,55.08,3.24,77.76,2024-10-26
XV2437,Gangtok,Candle,18975830,31.0,21.39,1.86,29.14,2024-10-26
XV2437,Gangtok,Painting,97805480,14.0,9.94,0.28,13.72,2024-10-26
XV2437,Gangtok,Painting,79507751,53.0,36.57,3.71,49.29,2024-10-26
XV2437,Gangtok,Decor,61001281,19.0,11.97,1.71,17.29,2024-10-26
XV2437,Gangtok,Candle,48902587,93.0,58.59,9.3,83.7,2024-10-26
XV2437,Gangtok,Jewellery,74118957,28.0,17.08,0.56,27.44,2024-10-26
XV2437,Gangtok,Artifact,83929748,40.0,24.4,0.8,39.2,2024-10-26
XV2437,Gangtok,Perfume,43272094,70.0,43.4,6.3,63.7,2024-10-26
XV2437,Gangtok,Cosmetics,81424865,46.0,34.04,2.3,43.7,2024-10-26
XV2437,Gangtok,Decor,17083435,47.0,30.55,3.76,43.24,2024-10-26
XV2437,Gangtok,Painting,61144104,46.0,33.58,1.38,44.62,2024-10-26
XV2437,Gangtok,Jewellery,35900268,19.0,13.3,1.9,17.1,2024-10-26
XV2437,Gangtok,Painting,38391418,99.0,63.36,3.96,95.04,2024-10-26
XV2437,Gangtok,Cosmetics,84086303,43.0,29.24,1.72,41.28,2024-10-26
XV2437,Gangtok,Cosmetics,85808410,92.0,68.08,1.84,90.16,2024-10-26
XV2437,Gangtok,Jewellery,69837036,86.0,60.2,4.3,81.7,2024-10-26
XV2437,Gangtok,Artifact,20019531,65.0,39.0,3.25,61.75,2024-10-26
XV2437,Gangtok,Artifact,88110046,82.0,61.5,8.2,73.8,2024-10-26
XV2437,Gangtok,Cosmetics,39572448,70.0,50.4,2.1,67.9,2024-10-26
XV2437,Gangtok,Artifact,33650817,47.0,28.67,2.82,44.18,2024-10-26
XV2437,Gangtok,Candle,58490905,65.0,44.2,6.5,58.5,2024-10-26
XV3375,Gangtok,Perfume,40833129,56.0,39.2,4.48,51.52,2024-10-26
XV3375,Gangtok,Jewellery,16674194,55.0,36.3,2.2,52.8,2024-10-26
XV3375,Gangtok,Perfume,66085205,35.0,23.8,2.45,32.55,2024-10-26
XV3375,Gangtok,Artifact,38067321,45.0,29.7,3.6,41.4,2024-10-26
XV3375,Gangtok,Artifact,94899597,79.0,57.67,7.9,71.1,2024-10-26
XV3375,Gangtok,Perfume,49059143,97.0,65.96,9.7,87.3,2024-10-26
XV3375,Gangtok,Cosmetics,43563232,95.0,70.3,7.6,87.4,2024-10-26
XV3375,Gangtok,Artifact,17695922,81.0,54.27,8.1,72.9,2024-10-26
XV3375,Gangtok,Cosmetics,14421997,91.0,61.88,8.19,82.81,2024-10-26
XV3375,Gangtok,Decor,24507446,48.0,30.72,1.44,46.56,2024-10-26
XV3375,Gangtok,Perfume,49141540,35.0,21.35,2.8,32.2,2024-10-26
XV3375,Gangtok,Perfume,18330383,18.0,10.98,1.44,16.56,2024-10-26
XV3375,Gangtok,Jewellery,18442993,82.0,61.5,8.2,73.8,2024-10-26
XV3375,Gangtok,Painting,74039306,24.0,14.88,2.4,21.6,2024-10-26
XV3375,Gangtok,Artifact,61665954,11.0,7.59,0.88,10.12,2024-10-26
XV3375,Gangtok,Candle,81232604,64.0,48.0,6.4,57.6,2024-10-26
XV3375,Gangtok,Jewellery,94998474,69.0,46.23,4.14,64.86,2024-10-26
XV3375,Gangtok,Artifact,11980285,97.0,71.78,7.76,89.24,2024-10-26
XV3375,Gangtok,Perfume,48800964,26.0,15.86,1.56,24.44,2024-10-26
XV3375,Gangtok,Candle,35848083,73.0,48.18,3.65,69.35,2024-10-26
XV3375,Gangtok,Painting,56417236,90.0,63.0,9.0,81.0,2024-10-26
XV3375,Gangtok,Artifact,37795410,47.0,31.49,3.29,43.71,2024-10-26
XV3375,Gangtok,Artifact,57809753,11.0,6.82,0.99,10.01,2024-10-26
XV3375,Gangtok,Decor,97750549,27.0,16.2,1.35,25.65,2024-10-26
XV3375,Gangtok,Perfume,14952087,16.0,10.24,0.8,15.2,2024-10-26
XV3375,Gangtok,Jewellery,39652099,61.0,41.48,1.22,59.78,2024-10-26
XV3375,Gangtok,Perfume,81490783,26.0,18.2,2.6,23.4,2024-10-26
XV3375,Gangtok,Jewellery,40149230,24.0,17.52,1.68,22.32,2024-10-26
XV3375,Gangtok,Perfume,15446472,82.0,51.66,3.28,78.72,2024-10-26
XV3375,Gangtok,Cosmetics,93468627,61.0,44.53,5.49,55.51,2024-10-26
XV3375,Gangtok,Jewellery,48526306,92.0,62.56,8.28,83.72,2024-10-26
XV3375,Gangtok,Painting,48465881,16.0,11.84,1.28,14.72,2024-10-26
XV3375,Gangtok,Decor,20991821,42.0,31.5,3.36,38.64,2024-10-26
XV3375,Gangtok,Jewellery,34450073,36.0,26.28,2.16,33.84,2024-10-26
XV3375,Gangtok,Perfume,60130615,18.0,10.98,1.26,16.74,2024-10-26
XV3375,Gangtok,Artifact,60677185,29.0,20.3,2.9,26.1,2024-10-26
XV3375,Gangtok,Perfume,97291870,75.0,50.25,3.0,72.0,2024-10-26
XV3375,Gangtok,Candle,60962829,92.0,57.04,4.6,87.4,2024-10-26
XV3375,Gangtok,Decor,85346984,22.0,15.62,1.32,20.68,2024-10-26
XV3375,Gangtok,Perfume,76288757,26.0,19.5,2.34,23.66,2024-10-26
XV3375,Gangtok,Jewellery,44431152,83.0,52.29,1.66,81.34,2024-10-26
XV3375,Gangtok,Cosmetics,54876403,14.0,9.94,1.26,12.74,2024-10-26
XV1780,Gangtok,Artifact,54176025,92.0,64.4,5.52,86.48,2024-10-26
XV1780,Gangtok,Decor,62176818,70.0,49.0,4.9,65.1,2024-10-26
XV1780,Gangtok,Cosmetics,17682189,84.0,53.76,5.88,78.12,2024-10-26
XV1780,Gangtok,Painting,39550476,77.0,56.21,6.16,70.84,2024-10-26
XV1780,Gangtok,Artifact,28396606,34.0,22.1,0.68,33.32,2024-10-26
XV1780,Gangtok,Artifact,37284545,79.0,52.93,6.32,72.68,2024-10-26
XV1780,Gangtok,Painting,78203125,46.0,28.06,3.22,42.78,2024-10-26
XV1780,Gangtok,Painting,51800231,29.0,20.88,0.58,28.42,2024-10-26
XV1780,Gangtok,Artifact,17750854,67.0,42.21,5.36,61.64,2024-10-26
XV1780,Gangtok,Cosmetics,92172241,78.0,53.04,3.12,74.88,2024-10-26
XV1780,Gangtok,Perfume,58902893,78.0,54.6,5.46,72.54,2024-10-26
XV1780,Gangtok,Perfume,94797973,13.0,9.75,0.52,12.48,2024-10-26
XV1780,Gangtok,Perfume,68543395,51.0,32.13,3.06,47.94,2024-10-26
XV1780,Gangtok,Candle,68419799,23.0,14.49,0.92,22.08,2024-10-26
XV1780,Gangtok,Perfume,31195373,95.0,66.5,1.9,93.1,2024-10-26
XV1780,Gangtok,Painting,28630065,77.0,55.44,1.54,75.46,2024-10-26
XV1780,Gangtok,Candle,37474060,52.0,36.92,3.12,48.88,2024-10-26
XV1780,Gangtok,Jewellery,65829772,97.0,62.08,6.79,90.21,2024-10-26
XV1780,Gangtok,Jewellery,81677551,89.0,62.3,4.45,84.55,2024-10-26
XV1780,Gangtok,Cosmetics,79018859,11.0,8.25,0.33,10.67,2024-10-26
XV1780,Gangtok,Decor,19335632,43.0,29.67,2.15,40.85,2024-10-26
XV1780,Gangtok,Artifact,35545959,37.0,24.05,1.48,35.52,2024-10-26
XV1780,Gangtok,Cosmetics,10532836,39.0,24.57,2.73,36.27,2024-10-26
XV1780,Gangtok,Artifact,29094238,56.0,36.96,2.24,53.76,2024-10-26
XV1780,Gangtok,Painting,16882934,95.0,64.6,6.65,88.35,2024-10-26
XV1780,Gangtok,Cosmetics,15718383,13.0,9.49,0.39,12.61,2024-10-26
XV1780,Gangtok,Cosmetics,95413208,34.0,23.46,2.72,31.28,2024-10-26
XV1780,Gangtok,Jewellery,81098022,47.0,33.84,1.88,45.12,2024-10-26
XV1780,Gangtok,Perfume,27149658,71.0,53.25,4.97,66.03,2024-10-26
XV1780,Gangtok,Decor,59584045,64.0,40.32,5.12,58.88,2024-10-26
XV1780,Gangtok,Decor,17391052,63.0,38.43,5.04,57.96,2024-10-26
XV1780,Gangtok,Cosmetics,59908142,27.0,16.47,1.08,25.92,2024-10-26
XV1780,Gangtok,Jewellery,85511779,25.0,15.75,1.5,23.5,2024-10-26
XV1780,Gangtok,Decor,14490661,78.0,55.38,7.8,70.2,2024-10-26
XV1780,Gangtok,Jewellery,19643249,65.0,42.25,2.6,62.4,2024-10-26
XV1780,Gangtok,Perfume,10189514,20.0,13.0,1.2,18.8,2024-10-26
XV1780,Gangtok,Jewellery,88483581,83.0,52.29,4.15,78.85,2024-10-26
XV1780,Gangtok,Artifact,13960571,99.0,70.29,1.98,97.02,2024-10-26
XV1780,Gangtok,Jewellery,96978759,32.0,22.08,0.96,31.04,2024-10-26
XV1780,Gangtok,Decor,11112365,34.0,21.76,2.38,31.62,2024-10-26
XV1780,Gangtok,Artifact,21469726,96.0,67.2,3.84,92.16,2024-10-26
XV1780,Gangtok,Perfume,98876647,40.0,28.8,2.0,38.0,2024-10-26
XV1780,Gangtok,Cosmetics,54994506,76.0,50.92,3.8,72.2,2024-10-26
XV9784,Gangtok,Candle,93452148,65.0,41.6,5.2,59.8,2024-10-26
XV9784,Gangtok,Perfume,29352416,85.0,55.25,7.65,77.35,2024-10-26
XV9784,Gangtok,Jewellery,31343688,85.0,62.05,8.5,76.5,2024-10-26
XV9784,Gangtok,Decor,32524719,85.0,58.65,5.1,79.9,2024-10-26
XV9784,Gangtok,Painting,72891235,94.0,60.16,2.82,91.18,2024-10-26
XV9784,Gangtok,Artifact,57521362,79.0,51.35,6.32,72.68,2024-10-26
XV9784,Gangtok,Painting,95871887,53.0,38.69,5.3,47.7,2024-10-26
XV9784,Gangtok,Painting,66365356,10.0,6.4,0.3,9.7,2024-10-26
XV9784,Gangtok,Jewellery,45848388,30.0,19.5,0.9,29.1,2024-10-26
XV9784,Gangtok,Decor,60762329,48.0,30.72,3.36,44.64,2024-10-26
XV9784,Gangtok,Cosmetics,40613403,61.0,37.21,3.66,57.34,2024-10-26
XV9784,Gangtok,Jewellery,95907592,17.0,12.07,0.51,16.49,2024-10-26
XV9784,Gangtok,Perfume,53560791,59.0,35.4,4.13,54.87,2024-10-26
